"id","transaction_id","user_id","ammount","transaction_time","merchant_id","hash","product_id","is_anomaly","anomaly_reason"
352,"txn_0371a67d37","user_1026","131.39","2025-05-12 21:27:03.355583","mcht_ddc61b33","a3f7ca48bdef492fa82db79e2855c4c8","prod_b58785",False,NULL
353,"txn_14cb4ccbf9","user_1054","66.92","2025-05-16 11:01:03.108683","mcht_5c597fbd","b60e6d64a0a6459d8347b641df17397d","prod_3de6f6",False,NULL
354,"txn_7ce7de3f49","user_1086","1000.69","2025-05-15 20:25:02.329104","mcht_e1e7bf64","be41112c078a4d139e51cd0fca497fe8","prod_9360b4",False,NULL
355,"txn_75f83e96e1","user_1086","1727.65","2025-05-13 20:37:19.966671","mcht_9bd5be58","9aa5353ad6474b79aaa8993e95aaa2af","prod_7019f5",False,NULL
356,"txn_27ed32594e","user_1082","1394.46","2025-05-09 12:43:44.080799","mcht_dae58456","9327d94577b44a7c895e4cc4948121f4","prod_30ecce",False,NULL
357,"txn_9e416e9c9e","user_1099","523.08","2025-05-07 11:23:31.085523","mcht_ed0cbde6","efc21d4c340a4193a5214ab4d16c1934","prod_b8e250",False,NULL
358,"txn_d24281d640","user_1089","1853.96","2025-05-19 16:38:55.917272","mcht_8ca45277","4d16364a37664f43abe63ce982854b20","prod_da8b3c",False,NULL
359,"txn_2bbeb82778","user_1046","1431.11","2025-05-10 10:44:44.252805","mcht_d53978e6","395c7440d83e4ff993e5758897273a25","prod_b213b5",False,NULL
360,"txn_0a9d70fab0","user_1067","97.35","2025-05-14 01:52:28.52851","mcht_dae58456","3f4656cd241d4ee592eb599b1184c616","prod_615362",False,NULL
361,"txn_11ff67a8ef","user_1099","249.59","2025-05-11 07:09:33.551288","mcht_dae58456","3eebacc7aa0b4e0ea06f5ab8875d588f","prod_27d903",False,NULL
362,"txn_6f7234675d","user_1079","1596.79","2025-05-14 03:08:19.752745","mcht_fec172af","85584cad9add490bae1b86ac5f7aa8d8","prod_30ecce",False,NULL
363,"txn_08ca2a700d","user_1010","242.09","2025-05-15 05:23:51.504132","mcht_5c597fbd","51944e06616149228c03f05690bd0807","prod_fc087b",False,NULL
364,"txn_e7c2a96678","user_1080","56.44","2025-05-06 21:02:31.632448","mcht_a9c8038d","31c058adaa774a5f83cbc6c6c6cca39d","prod_447c15",False,NULL
365,"txn_f9314ca742","user_1092","276.04","2025-05-11 22:01:01.409051","mcht_a9c8038d","c4efeeea30194b3cbd12bc8fc1c09cc0","prod_da8b3c",False,NULL
366,"txn_8844b8d31e","user_1019","664.88","2025-05-21 23:42:38.557573","mcht_ce80720b","fe5aa4fd2f034ad3ba5822626a0ced37","prod_0110ca",False,NULL
367,"txn_d567482d5c","user_1066","1621.02","2025-05-10 03:30:19.707874","mcht_d53978e6","c947b718cb7d4dafac6fad60770383b0","prod_30ecce",False,NULL
368,"txn_e9b7d89df1","user_1075","706.87","2025-05-07 01:33:21.464684","mcht_13854936","6b15d905c9f940babb1495585d444682","prod_5f4395",False,NULL
369,"txn_81a9d8ee71","user_1067","1882.76","2025-05-15 11:19:33.326663","mcht_53290e43","36c90a1df1c242cb927dccbc8c8ef526","prod_b58785",False,NULL
370,"txn_b3f04d1b31","user_1073","1532.30","2025-05-08 00:29:27.129304","mcht_8ca45277","8836e5c1034648da9ab4021298391064","prod_da8b3c",False,NULL
371,"txn_63d0f5e908","user_1008","1851.22","2025-05-09 03:45:48.587409","mcht_a4534fde","8449a9735c77480a8339fda41c58208c","prod_700e91",False,NULL
372,"txn_cdc6600c85","user_1075","739.61","2025-05-15 23:17:14.707245","mcht_9bd5be58","412508540aad4d039088757911fa4c61","prod_8690f8",False,NULL
373,"txn_e7404d5e94","user_1063","34845.44","2025-05-12 13:06:35.997449","mcht_5c597fbd","8c498ea94faa4d4298277a0d1e258c17","prod_3abb90",False,NULL
374,"txn_8129cc602c","user_1076","1882.86","2025-05-26 12:39:48.771362","mcht_fec172af","a16845d5ccbf427888ffed66420dac1a","prod_447c15",False,NULL
375,"txn_e116d8f635","user_1097","1025.02","2025-05-09 10:26:56.317384","mcht_53290e43","92d1390999cb4d08bdad11a3a558870d","prod_211bf4",False,NULL
376,"txn_1e0481ce01","user_1072","193.46","2025-05-06 21:57:57.588646","mcht_53290e43","ef7a89466bcc44a7b84985381fa394ad","prod_5f2834",False,NULL
377,"txn_8997b6df9e","user_1002","1295.02","2025-05-09 23:18:51.862998","mcht_ed0cbde6","d8b73e5d521645f194f9e97f5ad45916","prod_b213b5",False,NULL
378,"txn_3967aa8330","user_1024","1919.64","2025-05-13 21:42:28.906971","mcht_ce80720b","15a6c9049e3c43519470b8a1bbcb7dbe","prod_447c15",False,NULL
379,"txn_3f39b7f7e6","user_1041","1516.46","2025-05-22 15:03:20.236986","mcht_cf02f9fd","ed7c85a80f1c4d598bfa9976d26755f7","prod_95c032",False,NULL
380,"txn_2aeff6c33c","user_1017","41402.61","2025-05-19 19:41:41.393022","mcht_fec172af","d82086b3f96f41ba8fbd09db70a20926","prod_1c5dea",False,NULL
381,"txn_0c587f636d","user_1085","396.63","2025-05-15 01:05:22.85332","mcht_dae58456","2da8b867b3334100a5a543b359a9d738","prod_779a61",False,NULL
382,"txn_7519d72d89","user_1068","1912.10","2025-05-17 08:09:32.625935","mcht_5c597fbd","b9d61fb09c62439894d1d379cf63a913","prod_85f7af",False,NULL
383,"txn_3f7c2c74fa","user_1097","1283.87","2025-05-09 05:52:03.844314","mcht_d53978e6","57ca4f7dd39b4e11b161818265dfb414","prod_d03b7c",False,NULL
384,"txn_02462739b5","user_1015","1568.55","2025-05-13 12:57:45.233824","mcht_5c597fbd","f9482fac00314396b5f3f9a55566d4d9","prod_615362",False,NULL
385,"txn_1b44cca44c","user_1003","1428.29","2025-05-16 00:34:17.989732","mcht_e1e7bf64","1580012c57b1400788a066232dafdd36","prod_63664c",False,NULL
386,"txn_21b97c3409","user_1085","699.88","2025-05-07 13:13:56.825662","mcht_2deb4d49","aff2e169316d4c19b58f5b21392e2b1c","prod_8c53bf",False,NULL
387,"txn_174d1301c6","user_1043","1529.45","2025-05-06 00:07:35.1902","mcht_e1e7bf64","76aefec8cf3643d6b26b52775971e38f","prod_0110ca",False,NULL
388,"txn_97dc50685b","user_1044","1542.99","2025-05-12 14:47:26.791407","mcht_5c597fbd","e10a5e68bda64588a7277dd569b0bcb1","prod_aca0d3",False,NULL
389,"txn_7bf1708f2d","user_1016","1412.56","2025-05-13 03:55:24.033364","mcht_53290e43","2c0a19509ad84e7ea60cfc11e8a7e463","prod_63664c",False,NULL
390,"txn_990e61c464","user_1075","1162.85","2025-05-10 00:12:09.964311","mcht_a4534fde","80eea56237b0454eb13da54b8e1c88ae","prod_211bf4",False,NULL
391,"txn_9ad80a3899","user_1067","1043.80","2025-05-16 01:42:49.547039","mcht_a9c8038d","46c8379228ce4f8d888acb486ce34e20","prod_414cf0",False,NULL
392,"txn_be278abaa4","user_1021","977.78","2025-05-14 00:17:05.519603","mcht_a4534fde","ebe7f539e88f4cd797943f2a560b88f0","prod_b8e250",False,NULL
393,"txn_6d53b78c12","user_1014","1278.18","2025-05-22 00:33:10.706327","mcht_fec172af","214b2709c25e42d68cb0b7d64503fca9","prod_b623cd",False,NULL
394,"txn_ca31a09204","user_1037","139.86","2025-05-24 13:38:11.928632","mcht_a4534fde","1b3129b067f0402aad7c060de052cc89","prod_d764b6",False,NULL
395,"txn_a22a08bf15","user_1064","1733.79","2025-05-11 20:27:24.339988","mcht_13854936","d3779f2ae95a451883898e3167b445e4","prod_4b8a74",False,NULL
396,"txn_d9e3dd3091","user_1095","729.72","2025-05-12 07:59:23.726756","mcht_fec172af","83100a0dbe6c480d9022cd44f45c78a6","prod_5f2834",False,NULL
397,"txn_ccb5434152","user_1091","1440.75","2025-05-13 03:09:34.568857","mcht_107cc45d","3f674e07ed6b43498362937b820d98d0","prod_30ecce",False,NULL
398,"txn_270fdf0b83","user_1048","119.93","2025-05-13 10:43:05.310291","mcht_2deb4d49","f24606be81e342c1af578c9a51c9789c","prod_77ad1b",False,NULL
399,"txn_8de9aaae9d","user_1057","725.26","2025-05-10 15:12:38.686069","mcht_47eaf08d","27dcb92b56b64487adcf569939f1ad73","prod_b58785",False,NULL
400,"txn_d846d68535","user_1080","59.52","2025-05-18 03:57:58.84988","mcht_a4534fde","eace98d403a54c34b1c39bf86e5f406e","prod_c29e6f",False,NULL
401,"txn_487c8078c0","user_1020","1905.74","2025-05-21 22:40:30.131898","mcht_cf02f9fd","192097748a0e45d7bc29944b8afb32e9","prod_fc087b",False,NULL
402,"txn_1852793f91","user_1018","1067.27","2025-05-17 19:50:11.199292","mcht_cf02f9fd","39feebe7929d40e4b9aab9d70d7de032","prod_956a50",False,NULL
403,"txn_081ae2951c","user_1089","502.37","2025-05-16 08:08:04.438787","mcht_d53978e6","abef1b27d8e840c7873af3c29b5fd6ab","prod_9360b4",False,NULL
404,"txn_ec81773b0f","user_1027","1145.90","2025-05-12 19:11:59.554096","mcht_13854936","fc8fc1e84bd342a2a17db36df05a0b9d","prod_d94c5d",False,NULL
405,"txn_eec3cae9e0","user_1100","33842.51","2025-05-12 14:47:44.872952","mcht_d53978e6","80c2f6fbdf3946e4a5b66f6653881641","prod_693700",False,NULL
406,"txn_b516336a10","user_1048","1057.43","2025-05-18 14:31:11.972049","mcht_713970a5","6b7df7e0e0a542feb4c9c71f7415355f","prod_77ad1b",False,NULL
407,"txn_5cb51732bc","user_1055","1385.68","2025-05-07 21:21:38.096795","mcht_107cc45d","fa18480c29c249a3a38b5ff063018f86","prod_700e91",False,NULL
408,"txn_19a634f64d","user_1021","590.84","2025-05-11 06:32:05.44321","mcht_13854936","5aff16ac69434e2390d5b491aa607cd8","prod_da8b3c",False,NULL
409,"txn_c834e71b85","user_1094","809.90","2025-05-04 23:58:19.018752","mcht_107cc45d","cbc754c57f524e4fb70d308a6ff83fd6","prod_c29e6f",False,NULL
410,"txn_77d6e3af3d","user_1052","1938.25","2025-05-21 01:43:28.582494","mcht_ddc61b33","0b25a08edafa4011b08ce5fb72021bea","prod_3de6f6",False,NULL
411,"txn_d7718c77bb","user_1062","1800.43","2025-05-18 04:30:51.120177","mcht_2fda37a3","a0aff4dab2c7483c8058e374fc0a149f","prod_da8b3c",False,NULL
412,"txn_69c5adc3f3","user_1029","27262.40","2025-05-10 05:34:26.538016","mcht_ddc61b33","9c79ed4e76e548ec8cf0b142a6918a20","prod_0110ca",False,NULL
413,"txn_12901a829e","user_1015","1148.90","2025-05-16 09:23:31.829879","mcht_2fda37a3","35c6a84f6d8e4a40be0ee3617f0ba102","prod_7019f5",False,NULL
414,"txn_5086051912","user_1089","216.43","2025-05-08 09:05:24.723143","mcht_2fda37a3","7ef5e98c5dd74ab5a0b2e78bc0deb2eb","prod_b6b48d",False,NULL
415,"txn_b269a7b7de","user_1077","152.49","2025-05-10 18:46:35.87136","mcht_2fda37a3","6659c157018747649adf3b9418fa4992","prod_5f2834",False,NULL
416,"txn_fffb2fe5b9","user_1044","30488.50","2025-05-20 02:25:36.20641","mcht_fec172af","d88d14de1cc04e7f89f534b79304ab97","prod_85f7af",False,NULL
417,"txn_a836294ee2","user_1097","1710.33","2025-05-14 22:32:43.061202","mcht_713970a5","931a9dea078c4f378f75b796da1e92e5","prod_93e20c",False,NULL
418,"txn_60b924374f","user_1044","821.39","2025-05-09 02:13:20.337576","mcht_a4534fde","e8c83dfcef1245bb8162f8827f5ad960","prod_b9f4af",False,NULL
419,"txn_460e9ddec6","user_1041","1598.14","2025-05-10 15:50:15.204469","mcht_713970a5","02c5cb23af384beea71fba54934fb406","prod_779a61",False,NULL
420,"txn_e2dab29bc8","user_1093","516.04","2025-05-12 22:22:57.838252","mcht_cf02f9fd","1937676fa93b41ce8615ff367ef48c04","prod_4b8a74",False,NULL
421,"txn_8d84ba4a60","user_1035","766.13","2025-05-05 08:50:01.459496","mcht_107cc45d","4f6f134828324d4981b71868c645e901","prod_36c4da",False,NULL
422,"txn_3863f49a54","user_1028","814.94","2025-05-16 08:22:58.758167","mcht_8ca45277","4d76275cd999411fba7c9fe92efdc34c","prod_b6b48d",False,NULL
423,"txn_2f31028ad7","user_1016","1893.46","2025-05-10 18:57:15.399737","mcht_a4534fde","d4a6bebea8f3452e96e9fba76a5ee330","prod_693700",False,NULL
424,"txn_ae98319ddd","user_1044","1578.34","2025-05-08 22:43:42.027904","mcht_53290e43","8a73efed949343faac0e77550633fbfd","prod_8c53bf",False,NULL
425,"txn_3a39a8191a","user_1060","22170.32","2025-05-16 03:09:59.702202","mcht_ddc61b33","80f58876e5d146eea7ff3971aa5b0f42","prod_30ecce",False,NULL
426,"txn_3023a2d9bb","user_1019","1653.10","2025-05-11 16:03:44.859565","mcht_107cc45d","9f2fd8487f374f0d999e6ffc8defc2fc","prod_5f4395",False,NULL
427,"txn_50b5f3f133","user_1092","329.07","2025-05-09 09:34:44.687711","mcht_d53978e6","bc2a8f479c6442ff9d45392ad80c2dce","prod_1c5dea",False,NULL
428,"ptn_rapid_4468f4ca","user_1030","156.07","2025-06-03 09:28:15.417821","mcht_8bf5943f","6a781d1b72a44598b2c05d61644b4f43","prod_b4f4fa",False,NULL
429,"txn_af400230f6","user_1034","834.45","2025-05-06 05:21:36.221641","mcht_5c597fbd","48d99c9330cf4d1b96f38f9c812b2bbe","prod_95c032",False,NULL
430,"txn_6a942b23fa","user_1087","1674.90","2025-05-16 17:04:17.161013","mcht_47eaf08d","473ab23ada1444198f5e1fb6a43be835","prod_fc087b",False,NULL
431,"txn_81ae118fe8","user_1037","715.71","2025-05-11 08:39:07.034581","mcht_dae58456","d1ccbf5307ea4d61b9991b62a5f0a91d","prod_147b90",False,NULL
432,"txn_dea3666f91","user_1090","784.99","2025-05-08 21:48:49.649439","mcht_d53978e6","6dd2341bb6924ec49f912662e96f10e7","prod_7019f5",False,NULL
433,"txn_bde8550de7","user_1072","32141.73","2025-05-20 12:45:14.362791","mcht_13854936","1380668f78c94ffe9c80f99146684c6d","prod_f00771",False,NULL
434,"txn_ff27f6c2b7","user_1063","814.77","2025-05-05 22:10:01.974299","mcht_cf02f9fd","f52a08ff8c964da0a3e5b85ca79fb418","prod_b8e250",False,NULL
435,"txn_a812cf33e2","user_1036","145.04","2025-05-17 15:57:23.88614","mcht_9bd5be58","721453b523dc4dbf80f764f1d9ae8303","prod_d03b7c",False,NULL
436,"txn_fdffdb418b","user_1010","799.08","2025-05-19 06:07:28.458811","mcht_d53978e6","436444fc3b044815b6992c2541de8a46","prod_4b8a74",False,NULL
437,"txn_1f1494d79b","user_1058","913.06","2025-05-11 08:15:56.550213","mcht_2deb4d49","dec65b5a2baa48dabe8e55a8caf12056","prod_3abb90",False,NULL
438,"txn_631176be88","user_1082","1212.22","2025-05-14 07:20:10.731085","mcht_9bd5be58","4934761992204bb1b75bee77d562009c","prod_693700",False,NULL
439,"txn_4ed076efaf","user_1082","274.60","2025-05-14 11:52:48.05225","mcht_2fda37a3","36aa86ff6c0241e6a5571f56c932024f","prod_3ee596",False,NULL
440,"txn_43b68dfa8f","user_1069","29718.33","2025-05-16 16:54:52.752247","mcht_2deb4d49","99ef5e94f3414e889379fd698bf790d6","prod_700e91",False,NULL
441,"txn_c999f0ce83","user_1018","391.59","2025-05-12 04:27:38.98406","mcht_5c597fbd","d6690d0c739141f0bb87d89df9959e3a","prod_63664c",False,NULL
442,"txn_53ac8ce1d2","user_1028","664.18","2025-05-15 01:12:19.136382","mcht_713970a5","339c98a3d43f4a20801d0148033ecc11","prod_3ee596",False,NULL
443,"txn_c1e5ef1866","user_1097","843.90","2025-05-15 19:21:43.074505","mcht_fec172af","d22b81a8c09f4afc8033740891eb4921","prod_d94c5d",False,NULL
444,"txn_a619ac12dc","user_1046","260.71","2025-05-06 16:18:42.707292","mcht_cf02f9fd","fc7ff4fe533a4933b12e59493e40cfc2","prod_fc087b",False,NULL
445,"txn_557a680b77","user_1049","487.38","2025-05-22 02:03:05.859121","mcht_dae58456","d13577a30f9a459fbb2f3ac30e0f9f9e","prod_fc087b",False,NULL
446,"txn_7a8df3abda","user_1038","460.49","2025-05-10 09:54:03.38238","mcht_2deb4d49","072e6739fdb14f32bcf0c44bd1a27c1a","prod_4b8a74",False,NULL
447,"txn_2ed4abdb0a","user_1053","339.39","2025-05-09 17:38:13.842677","mcht_713970a5","efa42823ded941c9aec8bd6c86a2c666","prod_693700",False,NULL
448,"txn_d6e56b9182","user_1069","131.26","2025-05-13 04:24:46.075328","mcht_a4534fde","96dbe58a36ce4c0181b18954965c7e2f","prod_fc087b",False,NULL
449,"txn_634bdbcd89","user_1030","640.35","2025-05-08 08:30:39.926541","mcht_9bd5be58","5b5e923e17ba4502ab57bb531f4c245e","prod_5f2834",False,NULL
450,"txn_3b1cc3a854","user_1022","909.44","2025-05-16 15:48:01.630448","mcht_5c597fbd","b7724b78da6745ee994f624ee666a1cf","prod_30ecce",False,NULL
451,"txn_0b3b97e321","user_1099","1438.26","2025-05-17 14:11:24.340278","mcht_a4534fde","8e983dbca8044156a056aeadb790c9c1","prod_77ad1b",False,NULL
452,"txn_59063e70ac","user_1056","992.33","2025-05-14 02:59:12.197185","mcht_a4534fde","2ef0479f1033427bb2016d4d6e75485a","prod_615362",False,NULL
453,"txn_258984fd1b","user_1004","252.90","2025-05-06 21:35:28.498164","mcht_47eaf08d","339ae7886c6b4a17a618e6c29941fad7","prod_30ecce",False,NULL
454,"txn_d8263c49c5","user_1087","550.13","2025-05-20 23:22:44.728344","mcht_9bd5be58","ad4761f1e80140568e856c7746c7901f","prod_c29e6f",False,NULL
455,"txn_7fdd6cf63b","user_1085","1408.28","2025-05-07 21:50:25.018403","mcht_2deb4d49","6d6d9dad172742369d790384d851c502","prod_1c5dea",False,NULL
456,"txn_79b4a6d59e","user_1045","1479.41","2025-05-09 06:59:06.177661","mcht_d53978e6","f613bf93728f484fad21f0d0b01d1e5d","prod_d03b7c",False,NULL
457,"txn_e4364ee5a4","user_1088","1459.63","2025-05-22 00:17:52.502706","mcht_47eaf08d","19ff4fd9c9ce4db5abd7257adddb1bd0","prod_0110ca",False,NULL
458,"txn_c40519ec2b","user_1007","232.69","2025-05-22 04:16:40.151135","mcht_9bd5be58","323cc4d6652f41a489f5bb4843026320","prod_b6b48d",False,NULL
459,"txn_c114ace28b","user_1050","1593.49","2025-05-13 09:47:11.862985","mcht_dae58456","4c4590f093074bf48e94b8b16cb7247b","prod_85b91b",False,NULL
460,"txn_e213ebfb5c","user_1002","67.14","2025-05-11 07:28:37.196527","mcht_107cc45d","eda7140ad8ae4b259175ab25316133b6","prod_f00771",False,NULL
461,"txn_1abc44809b","user_1043","139.73","2025-05-12 18:56:42.406647","mcht_2fda37a3","c7c443ccf3c64535a32dbf7bd58302cc","prod_36c4da",False,NULL
462,"txn_8129eaea16","user_1068","1384.16","2025-05-07 00:17:28.680095","mcht_ddc61b33","002e9979fea94fdd95d7e3152b7b8d4e","prod_3de6f6",False,NULL
463,"txn_f95c794620","user_1018","1266.36","2025-05-08 05:48:55.406115","mcht_ce80720b","87268d37d2644755a0a620987d661679","prod_8690f8",False,NULL
464,"txn_7026ed2ad4","user_1024","642.74","2025-05-09 12:34:32.525786","mcht_5c597fbd","14501f0f340f4c58b5691954ba83d3e2","prod_8690f8",False,NULL
465,"txn_4b340452f2","user_1041","1141.47","2025-05-11 01:50:15.515431","mcht_ed0cbde6","aa13d5631b0a454ba77f4527ebfe8750","prod_5f2834",False,NULL
466,"txn_995a1aeec2","user_1093","116.76","2025-05-22 05:55:45.412128","mcht_a9c8038d","0b9db467e3e84c5fa5532ee72445e62e","prod_85b91b",False,NULL
467,"txn_8d0e6e618a","user_1030","1078.19","2025-05-05 14:22:21.692761","mcht_ddc61b33","9aecd4cdcced4f85aab7af74376bdf57","prod_d03b7c",False,NULL
468,"txn_a5d63952ec","user_1041","1086.55","2025-05-20 02:08:14.034543","mcht_a4534fde","957e901ada364dc39c4a36e421fa19a5","prod_d94c5d",False,NULL
469,"txn_214c51742e","user_1053","1013.60","2025-05-23 13:16:02.799087","mcht_2deb4d49","c4a4d95f04994fe3bb9e0f450a78d27e","prod_e963a7",False,NULL
470,"txn_9163b75155","user_1100","1052.29","2025-05-10 22:28:06.617042","mcht_a9c8038d","703ce9fb52f0409899adb26c8ebd9177","prod_63664c",False,NULL
471,"txn_1cb8a8cfda","user_1059","1632.70","2025-05-11 13:37:39.389031","mcht_ddc61b33","1d5974ae1d354327a1588662f65e5401","prod_93e20c",False,NULL
472,"txn_52c31c96eb","user_1076","35766.40","2025-05-16 03:15:56.106776","mcht_9bd5be58","28c2aa684dd540d78d2594ab98e115cf","prod_52cbb5",False,NULL
473,"txn_53c4d73c6b","user_1058","1227.84","2025-05-22 15:31:35.30213","mcht_ed0cbde6","af841d3d314e4ac4a8bb10f2177d4c64","prod_b6b48d",False,NULL
474,"txn_be94d7a984","user_1051","379.98","2025-05-07 03:43:35.693987","mcht_cf02f9fd","359d569131794b97abdfe1c77927f87c","prod_52cbb5",False,NULL
475,"ptn_rapid_db5144c2","user_1030","50.66","2025-06-03 09:29:15.417821","mcht_248b7ca3","7b88afa7348c455eb0b972befe0eb83f","prod_29cc53",False,NULL
476,"txn_273ee1f28b","user_1084","237.15","2025-05-14 08:22:31.614711","mcht_9bd5be58","617868a50b7943a7a6566aca59094141","prod_b6b48d",False,NULL
477,"txn_16e9ee566d","user_1015","1673.16","2025-05-11 14:26:42.234415","mcht_dae58456","95126d9ac41546ff898290fcd1261d6f","prod_d94c5d",False,NULL
478,"txn_f6b86caf15","user_1060","1596.04","2025-05-24 17:06:44.954782","mcht_ce80720b","f66e5a65b8fe4e0184e799f689f779d7","prod_147b90",False,NULL
479,"txn_c005249eb0","user_1047","1754.77","2025-05-09 02:46:32.169798","mcht_2deb4d49","e6f596beae4c4517831fb41166358f19","prod_7019f5",False,NULL
480,"txn_caa0d3bfcf","user_1027","1859.45","2025-05-07 03:13:03.564581","mcht_107cc45d","00639bc6716a4ddf9ab02ec7595ee015","prod_c29e6f",False,NULL
481,"txn_44a88d7f8b","user_1084","10268.43","2025-05-19 22:07:33.054699","mcht_a4534fde","ee2682eb6e814e36b885113e93ddfbc7","prod_95c032",False,NULL
482,"ptn_rapid_71a23a57","user_1030","124.18","2025-06-03 09:43:15.417821","mcht_61b11f62","ff82ba51a41d49dc8d84b5901ec6ba15","prod_068d3f",False,NULL
483,"txn_66f303c399","user_1006","925.81","2025-05-04 19:50:08.545429","mcht_2deb4d49","56b156a710494567ad2e53f5880d5bd9","prod_3de6f6",False,NULL
484,"txn_202dbd3676","user_1065","22887.17","2025-05-20 02:04:41.517588","mcht_2deb4d49","7585670f6eac44caaf8d48e6cf9debb1","prod_3ee596",False,NULL
485,"txn_c77b64b192","user_1036","1832.28","2025-05-15 18:12:13.394951","mcht_2fda37a3","976897e15c6a43918f14a83813607b64","prod_147b90",False,NULL
486,"txn_509e72d58b","user_1085","1128.44","2025-05-11 03:02:50.936419","mcht_ddc61b33","afd1a936d9504ddeb3d480039604dc1e","prod_147b90",False,NULL
487,"txn_6e864b754a","user_1053","1632.06","2025-05-10 12:24:50.161603","mcht_8ca45277","b83f9b4e9f93415883f97d1215c7e6d5","prod_5f2834",False,NULL
488,"txn_45945ef78d","user_1084","405.76","2025-05-08 00:00:27.060159","mcht_5c597fbd","f347bf0a851e4adc8387d329b9b24c73","prod_779a61",False,NULL
489,"txn_ccfcee3efa","user_1035","1878.54","2025-05-13 16:02:45.018747","mcht_713970a5","7558dcdff6594fc5a28ac6a9afa69749","prod_c29e6f",False,NULL
490,"txn_45212fe200","user_1008","668.42","2025-05-16 10:58:14.190866","mcht_713970a5","60bf10c3d2fc4a50919ad7512f5fd5d6","prod_85b91b",False,NULL
491,"txn_4d7d2a0547","user_1081","642.77","2025-05-10 02:20:47.629269","mcht_d53978e6","f2fe483fd0ed40998bb9ad06cd519f1d","prod_77ad1b",False,NULL
492,"txn_5d5e67b8f6","user_1024","714.97","2025-05-09 12:35:34.215558","mcht_2deb4d49","103f3ceb7185415cb17edf85fc3ff076","prod_0110ca",False,NULL
493,"txn_ced81298c4","user_1090","397.90","2025-05-17 19:35:08.755614","mcht_ddc61b33","f532dae20f28477791b7c37c9d938c09","prod_7019f5",False,NULL
494,"txn_441375b735","user_1017","154.24","2025-05-06 02:08:13.615862","mcht_53290e43","b8b59124303a46a493bd278ff0ff48fb","prod_0110ca",False,NULL
495,"ptn_rapid_10f81c19","user_1030","92.83","2025-06-03 08:54:15.417821","mcht_91782d55","682cd68a69fb4b74a7450668dfe42cb1","prod_d4d03b",False,NULL
496,"txn_cf60c8fb8b","user_1035","807.86","2025-05-16 03:16:41.055715","mcht_ed0cbde6","f3dcde7a3305434fa4badb720f239fec","prod_779a61",False,NULL
497,"txn_5e3816b91d","user_1072","1143.11","2025-05-13 13:21:11.964419","mcht_e1e7bf64","26b2a2ad6b374b0696ed904b319f347c","prod_5f2834",False,NULL
498,"txn_f0379e6652","user_1048","821.79","2025-05-11 15:57:42.796992","mcht_e1e7bf64","c1ba50a67fed4b28a03fe9b0dc43a027","prod_693700",False,NULL
499,"txn_5ebac2d3fd","user_1021","1623.45","2025-05-05 22:28:19.643807","mcht_47eaf08d","094a98848679489ca95e61f649a8a832","prod_b9f4af",False,NULL
500,"txn_3c7659c1d0","user_1044","917.94","2025-05-10 22:28:17.883137","mcht_ed0cbde6","e882b2267a46409391e1d81a54a01bdc","prod_76264a",False,NULL
501,"txn_78a8d380aa","user_1035","1725.07","2025-05-08 05:50:46.435521","mcht_8ca45277","cff5848fb5ea453b895ea8b88ec10457","prod_3abb90",False,NULL
502,"txn_e8ad779e4e","user_1047","860.10","2025-05-08 11:09:32.845151","mcht_9bd5be58","2d6f405ee0624a5e822b83ff1ad5caf7","prod_3de6f6",False,NULL
503,"txn_479a1363ad","user_1085","718.27","2025-05-20 19:37:35.777259","mcht_d53978e6","fc733e8af8c34ea1995338055ffe7f83","prod_147b90",False,NULL
504,"txn_ea3a0dd0d0","user_1052","1470.57","2025-05-17 20:47:51.79093","mcht_2deb4d49","e03678ac74fb4d41a0c2138f218b84dc","prod_c29e6f",False,NULL
505,"txn_4ad128f618","user_1090","1731.03","2025-05-05 14:15:35.447688","mcht_713970a5","c221e8121367483fa7332c01ffa78653","prod_1c5dea",False,NULL
506,"txn_92c312ff4d","user_1051","101.68","2025-05-10 18:36:17.68637","mcht_47eaf08d","e3967008778f4c238b571f7030015ad2","prod_da8b3c",False,NULL
507,"txn_e61ec00607","user_1029","204.92","2025-05-09 11:04:26.619808","mcht_47eaf08d","3a89bad15a814968aab0ba51c6d78683","prod_956a50",False,NULL
508,"txn_3afeae573f","user_1070","949.30","2025-05-08 11:02:54.347514","mcht_13854936","2b0b5422cf83444e81855f5fa1b1f340","prod_b623cd",False,NULL
509,"txn_6192d933e9","user_1079","20278.44","2025-05-11 02:32:19.344921","mcht_107cc45d","73e5c2e9b8f94ef890810a87dd1ad734","prod_36c4da",False,NULL
510,"txn_fb5f1cd58e","user_1077","991.06","2025-05-10 09:23:16.86261","mcht_53290e43","565822d89ff64d16ba5771a6d9c99661","prod_864b3a",False,NULL
511,"txn_3d8649a24a","user_1080","1877.39","2025-05-19 08:52:21.054397","mcht_713970a5","616e3cf104ef4bedb78df36797ae565d","prod_f00771",False,NULL
512,"txn_1a308fa0f9","user_1018","1234.47","2025-05-10 13:06:52.499588","mcht_2fda37a3","faedbf2ae78b47ac8798cd82a1c04e24","prod_b8e250",False,NULL
513,"txn_63569094f0","user_1044","1203.75","2025-05-09 16:12:48.019817","mcht_5c597fbd","9e37b51279ff4b1b9beb665fbb78d8b8","prod_5f4395",False,NULL
